,company,company_url,screener url
1463,GOKUL,/company/GOKUL/consolidated/,https://www.screener.in/company/GOKUL/consolidated/
1464,KOTHARIPRO,/company/KOTHARIPRO/consolidated/,https://www.screener.in/company/KOTHARIPRO/consolidated/
1465,WEL,/company/WEL/,https://www.screener.in/company/WEL/
1466,UFO,/company/UFO/consolidated/,https://www.screener.in/company/UFO/consolidated/
1467,ESSENTIA,/company/ESSENTIA/,https://www.screener.in/company/ESSENTIA/
1468,PASUPTAC,/company/PASUPTAC/,https://www.screener.in/company/PASUPTAC/
1469,DCMNVL,/company/DCMNVL/,https://www.screener.in/company/DCMNVL/
1470,CINELINE,/company/CINELINE/consolidated/,https://www.screener.in/company/CINELINE/consolidated/
1471,SHREYANIND,/company/SHREYANIND/,https://www.screener.in/company/SHREYANIND/
1472,NIPPOBATRY,/company/NIPPOBATRY/consolidated/,https://www.screener.in/company/NIPPOBATRY/consolidated/
1473,MAHEPC,/company/MAHEPC/consolidated/,https://www.screener.in/company/MAHEPC/consolidated/
1474,BPL,/company/BPL/,https://www.screener.in/company/BPL/
1475,REPL,/company/REPL/consolidated/,https://www.screener.in/company/REPL/consolidated/
1476,DAICHIKARK,/company/DAICHIKARK/consolidated/,https://www.screener.in/company/DAICHIKARK/consolidated/
1477,MWL,/company/MWL/,https://www.screener.in/company/MWL/
1478,EUROBOND,/company/EUROBOND/,https://www.screener.in/company/EUROBOND/
1479,ARTSONENGG,/company/ARTSONENGG/,https://www.screener.in/company/ARTSONENGG/
1480,PVP,/company/PVP/consolidated/,https://www.screener.in/company/PVP/consolidated/
1481,RCOM,/company/RCOM/consolidated/,https://www.screener.in/company/RCOM/consolidated/
1482,MGEL,/company/MGEL/,https://www.screener.in/company/MGEL/
1483,VERTOZ,/company/VERTOZ/consolidated/,https://www.screener.in/company/VERTOZ/consolidated/
1484,KCPSUGIND,/company/KCPSUGIND/consolidated/,https://www.screener.in/company/KCPSUGIND/consolidated/
1485,SHRIDINESH,/company/SHRIDINESH/consolidated/,https://www.screener.in/company/SHRIDINESH/consolidated/
1486,KNAGRI,/company/KNAGRI/,https://www.screener.in/company/KNAGRI/
1487,ESSARSHPNG,/company/ESSARSHPNG/consolidated/,https://www.screener.in/company/ESSARSHPNG/consolidated/
1488,UCALFUEL,/company/UCALFUEL/consolidated/,https://www.screener.in/company/UCALFUEL/consolidated/
1489,SECL,/company/SECL/,https://www.screener.in/company/SECL/
1490,ASHIMASYN,/company/ASHIMASYN/,https://www.screener.in/company/ASHIMASYN/
1491,SPICELEC,/company/SPICELEC/,https://www.screener.in/company/SPICELEC/
1492,NDL,/company/NDL/,https://www.screener.in/company/NDL/
1493,QMSMEDI,/company/QMSMEDI/,https://www.screener.in/company/QMSMEDI/
1494,INDOTHAI,/company/INDOTHAI/consolidated/,https://www.screener.in/company/INDOTHAI/consolidated/
1495,ZODIACLOTH,/company/ZODIACLOTH/consolidated/,https://www.screener.in/company/ZODIACLOTH/consolidated/
1496,STARPAPER,/company/STARPAPER/,https://www.screener.in/company/STARPAPER/
1497,PPAP,/company/PPAP/consolidated/,https://www.screener.in/company/PPAP/consolidated/
1498,BIL,/company/BIL/consolidated/,https://www.screener.in/company/BIL/consolidated/
1499,AUTOIND,/company/AUTOIND/consolidated/,https://www.screener.in/company/AUTOIND/consolidated/
1500,GINNIFILA,/company/GINNIFILA/,https://www.screener.in/company/GINNIFILA/
1501,JAYSREETEA,/company/JAYSREETEA/consolidated/,https://www.screener.in/company/JAYSREETEA/consolidated/
1502,STEL,/company/STEL/consolidated/,https://www.screener.in/company/STEL/consolidated/
1503,MURUDCERA,/company/MURUDCERA/,https://www.screener.in/company/MURUDCERA/
1504,BAFNAPH,/company/BAFNAPH/,https://www.screener.in/company/BAFNAPH/
1505,BRNL,/company/BRNL/consolidated/,https://www.screener.in/company/BRNL/consolidated/
1506,EQUIPPP,/company/EQUIPPP/,https://www.screener.in/company/EQUIPPP/
1507,ANMOL,/company/ANMOL/,https://www.screener.in/company/ANMOL/
1508,MHLXMIRU,/company/MHLXMIRU/consolidated/,https://www.screener.in/company/MHLXMIRU/consolidated/
1509,EMAMIREAL,/company/EMAMIREAL/consolidated/,https://www.screener.in/company/EMAMIREAL/consolidated/
1510,NETWORK,/company/NETWORK/,https://www.screener.in/company/NETWORK/
1511,GEEKAYWIRE,/company/GEEKAYWIRE/,https://www.screener.in/company/GEEKAYWIRE/
1512,SUPER,/company/SUPER/,https://www.screener.in/company/SUPER/
1513,EROSMEDIA,/company/EROSMEDIA/consolidated/,https://www.screener.in/company/EROSMEDIA/consolidated/
1514,RAJMET,/company/RAJMET/,https://www.screener.in/company/RAJMET/
1515,SGIL,/company/SGIL/,https://www.screener.in/company/SGIL/
1516,VITAL,/company/VITAL/,https://www.screener.in/company/VITAL/
1517,MADHAVBAUG,/company/MADHAVBAUG/,https://www.screener.in/company/MADHAVBAUG/
1518,ASAHISONG,/company/ASAHISONG/consolidated/,https://www.screener.in/company/ASAHISONG/consolidated/
1519,GENCON,/company/GENCON/,https://www.screener.in/company/GENCON/
1520,SOMDUTTFIN,/company/SOMDUTTFIN/,https://www.screener.in/company/SOMDUTTFIN/
1521,MANAKSTEEL,/company/MANAKSTEEL/consolidated/,https://www.screener.in/company/MANAKSTEEL/consolidated/
1522,TAKE,/company/TAKE/consolidated/,https://www.screener.in/company/TAKE/consolidated/
1523,SHAWGELTIN,/company/SHAWGELTIN/,https://www.screener.in/company/SHAWGELTIN/
1524,MODINSULAT,/company/MODINSULAT/,https://www.screener.in/company/MODINSULAT/
1525,MEP,/company/MEP/consolidated/,https://www.screener.in/company/MEP/consolidated/
1526,TOTAL,/company/TOTAL/consolidated/,https://www.screener.in/company/TOTAL/consolidated/
1527,RAJTV,/company/RAJTV/,https://www.screener.in/company/RAJTV/
1528,ATAM,/company/ATAM/,https://www.screener.in/company/ATAM/
1529,IVC,/company/IVC/consolidated/,https://www.screener.in/company/IVC/consolidated/
1530,LAKSHMIMIL,/company/LAKSHMIMIL/,https://www.screener.in/company/LAKSHMIMIL/
1531,PAR,/company/PAR/,https://www.screener.in/company/PAR/
1532,SKP,/company/SKP/,https://www.screener.in/company/SKP/
1533,E2E,/company/E2E/,https://www.screener.in/company/E2E/
1534,IITL,/company/IITL/consolidated/,https://www.screener.in/company/IITL/consolidated/
1535,PANCHMSTEL,/company/PANCHMSTEL/,https://www.screener.in/company/PANCHMSTEL/
1536,KMSUGAR,/company/KMSUGAR/,https://www.screener.in/company/KMSUGAR/
1537,INDTERRAIN,/company/INDTERRAIN/,https://www.screener.in/company/INDTERRAIN/
1538,GOLDTECH,/company/GOLDTECH/consolidated/,https://www.screener.in/company/GOLDTECH/consolidated/
1539,LGBFORGE,/company/LGBFORGE/,https://www.screener.in/company/LGBFORGE/
1540,SUPERHOUSE,/company/SUPERHOUSE/consolidated/,https://www.screener.in/company/SUPERHOUSE/consolidated/
1541,SAKTHIFIN,/company/SAKTHIFIN/,https://www.screener.in/company/SAKTHIFIN/
1542,HARRMALAYA,/company/HARRMALAYA/consolidated/,https://www.screener.in/company/HARRMALAYA/consolidated/
1543,LATTEYS,/company/LATTEYS/,https://www.screener.in/company/LATTEYS/
1544,ABAN,/company/ABAN/consolidated/,https://www.screener.in/company/ABAN/consolidated/
1545,COASTCORP,/company/COASTCORP/,https://www.screener.in/company/COASTCORP/
1546,SEJALLTD,/company/SEJALLTD/,https://www.screener.in/company/SEJALLTD/
1547,INTLTRAVHS,/company/INTLTRAVHS/,https://www.screener.in/company/INTLTRAVHS/
1548,MANOMAY,/company/MANOMAY/,https://www.screener.in/company/MANOMAY/
1549,MODISONLTD,/company/MODISONLTD/,https://www.screener.in/company/MODISONLTD/
1550,SHERA,/company/SHERA/consolidated/,https://www.screener.in/company/SHERA/consolidated/
1551,RILINFRA,/company/RILINFRA/,https://www.screener.in/company/RILINFRA/
1552,MARALOVER,/company/MARALOVER/,https://www.screener.in/company/MARALOVER/
1553,AMBASARABH,/company/AMBASARABH/consolidated/,https://www.screener.in/company/AMBASARABH/consolidated/
1554,SAH,/company/SAH/consolidated/,https://www.screener.in/company/SAH/consolidated/
1555,ALPINEHOU,/company/ALPINEHOU/,https://www.screener.in/company/ALPINEHOU/
1556,TIPSFILMS,/company/TIPSFILMS/,https://www.screener.in/company/TIPSFILMS/
1557,LAL,/company/LAL/,https://www.screener.in/company/LAL/
1558,RELCAPITAL,/company/RELCAPITAL/consolidated/,https://www.screener.in/company/RELCAPITAL/consolidated/
1559,MOS,/company/MOS/,https://www.screener.in/company/MOS/
1560,MAHESHWARI,/company/MAHESHWARI/,https://www.screener.in/company/MAHESHWARI/
1561,SPMLINFRA,/company/SPMLINFRA/consolidated/,https://www.screener.in/company/SPMLINFRA/consolidated/
1562,PILITA,/company/PILITA/,https://www.screener.in/company/PILITA/
1563,KINETICENG,/company/KINETICENG/,https://www.screener.in/company/KINETICENG/
1564,URAVI,/company/URAVI/,https://www.screener.in/company/URAVI/
1565,GUJAPOLLO,/company/GUJAPOLLO/consolidated/,https://www.screener.in/company/GUJAPOLLO/consolidated/
1566,AIRAN,/company/AIRAN/consolidated/,https://www.screener.in/company/AIRAN/consolidated/
1567,UMAEXPORTS,/company/UMAEXPORTS/consolidated/,https://www.screener.in/company/UMAEXPORTS/consolidated/
1568,MEGASOFT,/company/MEGASOFT/consolidated/,https://www.screener.in/company/MEGASOFT/consolidated/
1569,JKSYNTHETC,/company/JKSYNTHETC/consolidated/,https://www.screener.in/company/JKSYNTHETC/consolidated/
1570,AARON,/company/AARON/,https://www.screener.in/company/AARON/
1571,KBCGLOBAL,/company/KBCGLOBAL/,https://www.screener.in/company/KBCGLOBAL/
1572,ALANKIT,/company/ALANKIT/consolidated/,https://www.screener.in/company/ALANKIT/consolidated/
1573,DTIL,/company/DTIL/consolidated/,https://www.screener.in/company/DTIL/consolidated/
1574,KRISHNADEF,/company/KRISHNADEF/,https://www.screener.in/company/KRISHNADEF/
1575,PRECOT,/company/PRECOT/consolidated/,https://www.screener.in/company/PRECOT/consolidated/
1576,ISFT,/company/ISFT/consolidated/,https://www.screener.in/company/ISFT/consolidated/
1577,RPPINFRA,/company/RPPINFRA/consolidated/,https://www.screener.in/company/RPPINFRA/consolidated/
1578,ARIES,/company/ARIES/consolidated/,https://www.screener.in/company/ARIES/consolidated/
1579,AHLEAST,/company/AHLEAST/consolidated/,https://www.screener.in/company/AHLEAST/consolidated/
1580,NILAINFRA,/company/NILAINFRA/consolidated/,https://www.screener.in/company/NILAINFRA/consolidated/
1581,MBLINFRA,/company/MBLINFRA/consolidated/,https://www.screener.in/company/MBLINFRA/consolidated/
1582,ALLETEC,/company/ALLETEC/consolidated/,https://www.screener.in/company/ALLETEC/consolidated/
1583,DANGEE,/company/DANGEE/,https://www.screener.in/company/DANGEE/
1584,INDIANACRY,/company/INDIANACRY/,https://www.screener.in/company/INDIANACRY/
1585,VTMLTD,/company/VTMLTD/,https://www.screener.in/company/VTMLTD/
1586,SARVESHWAR,/company/SARVESHWAR/consolidated/,https://www.screener.in/company/SARVESHWAR/consolidated/
1587,UNITEDPOLY,/company/UNITEDPOLY/,https://www.screener.in/company/UNITEDPOLY/
1588,KANPRPLA,/company/KANPRPLA/,https://www.screener.in/company/KANPRPLA/
1589,DUCOL,/company/DUCOL/,https://www.screener.in/company/DUCOL/
1590,BSL,/company/BSL/,https://www.screener.in/company/BSL/
1591,AARVI,/company/AARVI/consolidated/,https://www.screener.in/company/AARVI/consolidated/
1592,MAHAPEXLTD,/company/MAHAPEXLTD/consolidated/,https://www.screener.in/company/MAHAPEXLTD/consolidated/
1593,BATLIBOI,/company/BATLIBOI/consolidated/,https://www.screener.in/company/BATLIBOI/consolidated/
1594,MCLEODRUSS,/company/MCLEODRUSS/consolidated/,https://www.screener.in/company/MCLEODRUSS/consolidated/
1595,SPLIL,/company/SPLIL/,https://www.screener.in/company/SPLIL/
1596,CAPRIHANS,/company/CAPRIHANS/,https://www.screener.in/company/CAPRIHANS/
1597,ELGIRUBCO,/company/ELGIRUBCO/consolidated/,https://www.screener.in/company/ELGIRUBCO/consolidated/
1598,SIPAPER,/company/SIPAPER/,https://www.screener.in/company/SIPAPER/
1599,ASPINWALL,/company/ASPINWALL/consolidated/,https://www.screener.in/company/ASPINWALL/consolidated/
1600,BROOKS,/company/BROOKS/consolidated/,https://www.screener.in/company/BROOKS/consolidated/
1601,SVLL,/company/SVLL/,https://www.screener.in/company/SVLL/
1602,ZODIAC,/company/ZODIAC/,https://www.screener.in/company/ZODIAC/
1603,AKSHARCHEM,/company/AKSHARCHEM/,https://www.screener.in/company/AKSHARCHEM/
1604,SIMPLEXINF,/company/SIMPLEXINF/consolidated/,https://www.screener.in/company/SIMPLEXINF/consolidated/
1605,SADBHAV,/company/SADBHAV/consolidated/,https://www.screener.in/company/SADBHAV/consolidated/
1606,GULFPETRO,/company/GULFPETRO/,https://www.screener.in/company/GULFPETRO/
1607,PANCHSHEEL,/company/PANCHSHEEL/,https://www.screener.in/company/PANCHSHEEL/
1608,INFINIUM,/company/INFINIUM/consolidated/,https://www.screener.in/company/INFINIUM/consolidated/
1609,PREMIERPOL,/company/PREMIERPOL/,https://www.screener.in/company/PREMIERPOL/
1610,GOYALALUM,/company/GOYALALUM/,https://www.screener.in/company/GOYALALUM/
1611,RAMANEWS,/company/RAMANEWS/,https://www.screener.in/company/RAMANEWS/
1612,DCI,/company/DCI/,https://www.screener.in/company/DCI/
1613,JASCHIND,/company/JASCHIND/consolidated/,https://www.screener.in/company/JASCHIND/consolidated/
1614,VETO,/company/VETO/consolidated/,https://www.screener.in/company/VETO/consolidated/
1615,PRITI,/company/PRITI/,https://www.screener.in/company/PRITI/
1616,KORE,/company/KORE/,https://www.screener.in/company/KORE/
1617,TRF,/company/TRF/consolidated/,https://www.screener.in/company/TRF/consolidated/
1618,ALMONDZ,/company/ALMONDZ/consolidated/,https://www.screener.in/company/ALMONDZ/consolidated/
1619,BTML,/company/BTML/,https://www.screener.in/company/BTML/
1620,RANEENGINE,/company/RANEENGINE/,https://www.screener.in/company/RANEENGINE/
1621,JCT,/company/JCT/,https://www.screener.in/company/JCT/
1622,PANCARBON,/company/PANCARBON/,https://www.screener.in/company/PANCARBON/
1623,BHARATGEAR,/company/BHARATGEAR/,https://www.screener.in/company/BHARATGEAR/
1624,DIL,/company/DIL/,https://www.screener.in/company/DIL/
1625,WANBURY,/company/WANBURY/consolidated/,https://www.screener.in/company/WANBURY/consolidated/
1626,RPPL,/company/RPPL/,https://www.screener.in/company/RPPL/
1627,RUCHINFRA,/company/RUCHINFRA/consolidated/,https://www.screener.in/company/RUCHINFRA/consolidated/
1628,EMKAY,/company/EMKAY/consolidated/,https://www.screener.in/company/EMKAY/consolidated/
1629,FCONSUMER,/company/FCONSUMER/consolidated/,https://www.screener.in/company/FCONSUMER/consolidated/
1630,BEDMUTHA,/company/BEDMUTHA/consolidated/,https://www.screener.in/company/BEDMUTHA/consolidated/
1631,NECCLTD,/company/NECCLTD/,https://www.screener.in/company/NECCLTD/
1632,BHAGYANGR,/company/BHAGYANGR/consolidated/,https://www.screener.in/company/BHAGYANGR/consolidated/
1633,INVENTURE,/company/INVENTURE/consolidated/,https://www.screener.in/company/INVENTURE/consolidated/
1634,DUCON,/company/DUCON/,https://www.screener.in/company/DUCON/
1635,HOCL,/company/HOCL/consolidated/,https://www.screener.in/company/HOCL/consolidated/
1636,IVP,/company/IVP/,https://www.screener.in/company/IVP/
1637,INFOLLION,/company/INFOLLION/,https://www.screener.in/company/INFOLLION/
1638,WEIZMANIND,/company/WEIZMANIND/consolidated/,https://www.screener.in/company/WEIZMANIND/consolidated/
1639,DIGJAMLMTD,/company/DIGJAMLMTD/,https://www.screener.in/company/DIGJAMLMTD/
1640,DJML,/company/DJML/,https://www.screener.in/company/DJML/
1641,USK,/company/USK/,https://www.screener.in/company/USK/
1642,DENEERS,/company/DENEERS/,https://www.screener.in/company/DENEERS/
1643,VIPULLTD,/company/VIPULLTD/consolidated/,https://www.screener.in/company/VIPULLTD/consolidated/
1644,MANGALAM,/company/MANGALAM/,https://www.screener.in/company/MANGALAM/
1645,ATALREAL,/company/ATALREAL/,https://www.screener.in/company/ATALREAL/
1646,SICAGEN,/company/SICAGEN/consolidated/,https://www.screener.in/company/SICAGEN/consolidated/
1647,NDGL,/company/NDGL/consolidated/,https://www.screener.in/company/NDGL/consolidated/
1648,BIMETAL,/company/BIMETAL/,https://www.screener.in/company/BIMETAL/
1649,DEEPAKSPIN,/company/DEEPAKSPIN/,https://www.screener.in/company/DEEPAKSPIN/
1650,LAKHNNATNL,/company/LAKHNNATNL/,https://www.screener.in/company/LAKHNNATNL/
1651,PRAXIS,/company/PRAXIS/,https://www.screener.in/company/PRAXIS/
1652,LAMBODHARA,/company/LAMBODHARA/,https://www.screener.in/company/LAMBODHARA/
1653,KRISHCA,/company/KRISHCA/,https://www.screener.in/company/KRISHCA/
1654,TEXMOPIPES,/company/TEXMOPIPES/consolidated/,https://www.screener.in/company/TEXMOPIPES/consolidated/
1655,ACCURACY,/company/ACCURACY/,https://www.screener.in/company/ACCURACY/
1656,SWASTIK,/company/SWASTIK/,https://www.screener.in/company/SWASTIK/
1657,JOCIL,/company/JOCIL/,https://www.screener.in/company/JOCIL/
1658,LOTUSEYE,/company/LOTUSEYE/,https://www.screener.in/company/LOTUSEYE/
1659,SURANI,/company/SURANI/,https://www.screener.in/company/SURANI/
1660,LOVABLE,/company/LOVABLE/,https://www.screener.in/company/LOVABLE/
1661,RHFL,/company/RHFL/,https://www.screener.in/company/RHFL/
1662,ALPHAGEO,/company/ALPHAGEO/consolidated/,https://www.screener.in/company/ALPHAGEO/consolidated/
1663,DRCSYSTEMS,/company/DRCSYSTEMS/consolidated/,https://www.screener.in/company/DRCSYSTEMS/consolidated/
1664,RHL,/company/RHL/,https://www.screener.in/company/RHL/
1665,IEL,/company/IEL/consolidated/,https://www.screener.in/company/IEL/consolidated/
1666,TTL,/company/TTL/,https://www.screener.in/company/TTL/
1667,KRITIKA,/company/KRITIKA/,https://www.screener.in/company/KRITIKA/
1668,STAMPEDE,/company/STAMPEDE/consolidated/,https://www.screener.in/company/STAMPEDE/consolidated/
1669,COMPUSOFT,/company/COMPUSOFT/consolidated/,https://www.screener.in/company/COMPUSOFT/consolidated/
1670,PALREDTEC,/company/PALREDTEC/consolidated/,https://www.screener.in/company/PALREDTEC/consolidated/
1671,EMMBI,/company/EMMBI/,https://www.screener.in/company/EMMBI/
1672,AVONMORE,/company/AVONMORE/consolidated/,https://www.screener.in/company/AVONMORE/consolidated/
1673,PASHUPATI,/company/PASHUPATI/,https://www.screener.in/company/PASHUPATI/
1674,KREBSBIO,/company/KREBSBIO/,https://www.screener.in/company/KREBSBIO/
1675,SMARTLINK,/company/SMARTLINK/consolidated/,https://www.screener.in/company/SMARTLINK/consolidated/
1676,VISESHINFO,/company/VISESHINFO/consolidated/,https://www.screener.in/company/VISESHINFO/consolidated/
1677,KAKATCEM,/company/KAKATCEM/,https://www.screener.in/company/KAKATCEM/
1678,SHIVATEX,/company/SHIVATEX/,https://www.screener.in/company/SHIVATEX/
1679,SMSLIFE,/company/SMSLIFE/,https://www.screener.in/company/SMSLIFE/
1680,TOUCHWOOD,/company/TOUCHWOOD/,https://www.screener.in/company/TOUCHWOOD/
1681,SIL,/company/SIL/consolidated/,https://www.screener.in/company/SIL/consolidated/
1682,LLOYDS,/company/LLOYDS/,https://www.screener.in/company/LLOYDS/
1683,SHRIYAMSEC,/company/SHRIYAMSEC/consolidated/,https://www.screener.in/company/SHRIYAMSEC/consolidated/
1684,MODIRUBBER,/company/MODIRUBBER/consolidated/,https://www.screener.in/company/MODIRUBBER/consolidated/
1685,PROPEQUITY,/company/PROPEQUITY/,https://www.screener.in/company/PROPEQUITY/
1686,RVHL,/company/RVHL/consolidated/,https://www.screener.in/company/RVHL/consolidated/
1687,RNAVAL,/company/RNAVAL/,https://www.screener.in/company/RNAVAL/
1688,AKSHAR,/company/AKSHAR/,https://www.screener.in/company/AKSHAR/
